;CODE;LOCATIONNAME;barrio;distrito;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR;X;Y
1382;9,22337E+18;Palacio;palacio;centro;222000;45;1;1;Second hand / Good state;0;0;0;0;0;439555;4473517
1383;9,22337E+18;Bellas Vistas;bellas vistas;tetuan;271000;65;2;1;Second hand / Good state;0;0;0;0;1;439801;4478002
1384;9,22337E+18;Vallehermoso;vallehermoso;chamberi;428000;110;3;2;Second hand / Needs reformation;0;0;0;0;1;440030;4477605
1385;1,47728E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;794000;155;3;3;Second hand / Needs reformation;0;0;0;0;1;441660;4478694
1386;5,1048E+18;Castellana;castellana;salamanca;3439000;275;3;3;Second hand / Good state;0;1;0;0;1;441877;4475769
1387;9,22337E+18;Palacio;palacio;centro;159000;25;1;1;Second hand / Good state;0;0;0;0;0;439356;4473599
1388;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;150000;100;3;1;Second hand / Good state;0;0;0;0;0;439337;4466138
1389;3,61425E+17;Chueca-Justicia;justicia;centro;279000;50;1;1;Second hand / Good state;0;0;0;0;1;441150;4474917
1390;8,21239E+18;Cuatro Caminos;cuatro caminos;tetuan;1336000;275;4;3;Second hand / Good state;0;1;1;0;1;440971;4477947
1391;1,57022E+18;Aluche;aluche;latina;124000;85;2;1;Second hand / Unknown;0;0;0;0;0;435597;4471280
1392;7,58763E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;120000;65;2;1;Second hand / Good state;0;0;0;0;0;445824;4475437
1393;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;1321000;230;3;2;Second hand / Good state;0;1;0;0;1;439104;4475743
1394;9,22337E+18;Gaztambide;gaztambide;chamberi;702000;160;3;2;Second hand / Good state;0;0;0;0;1;439211;4476167
1395;8,98677E+17;Nueva España;nueva espana;chamartin;381000;55;1;1;Second hand / Good state;0;0;0;0;1;442911;4479314
1396;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;117000;45;1;1;Second hand / Needs reformation;0;0;0;0;0;440111;4473623
1397;1,90264E+18;Vallehermoso;vallehermoso;chamberi;1158000;285;5;3;Second hand / Good state;0;0;0;0;1;439535;4476895
1398;7,96263E+18;Almagro;almagro;chamberi;1869000;195;4;2;Second hand / Good state;0;0;0;0;1;441399;4476414
1399;9,49813E+17;Ciudad Universitaria;ciudad universitaria;moncloa - aravaca;383000;85;3;2;Second hand / Good state;0;0;0;0;1;439468;4478593
1400;9,22337E+18;Castilla;castilla;chamartin;894000;220;5;4;New development;0;0;0;1;1;442675;4480668
1401;9,22337E+18;Lista;lista;salamanca;710000;125;3;2;Second hand / Needs reformation;0;0;0;0;1;443076;4475555
1402;9,22337E+18;Puerta Bonita;puerta bonita;carabanchel;143000;70;3;1;Second hand / Good state;0;0;0;0;1;437027;4470004
1403;5,33566E+16;Gaztambide;gaztambide;chamberi;2555000;355;5;5;Second hand / Needs reformation;0;0;0;1;1;439141;4476733
1404;7,04627E+16;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;620000;135;3;2;Second hand / Good state;0;0;0;0;1;442264;4478153
1405;7,02213E+18;Pilar;pilar;fuencarral - el pardo;202000;60;2;1;Second hand / Good state;0;0;0;0;1;439766;4480901
1406;9,22337E+18;Guindalera;guindalera;salamanca;462000;80;2;2;Second hand / Good state;0;0;0;0;1;443523;4475845
1407;9,22337E+18;Butarque;butarque;villaverde;137000;100;3;1;Second hand / Good state;0;0;0;0;0;442365;4467099
1408;8,55687E+18;Los Ángeles;angeles;villaverde;105000;75;3;1;Second hand / Good state;0;0;0;0;0;440788;4468117
1409;6,73191E+18;Sol;sol;centro;321000;60;1;1;Second hand / Good state;0;0;0;0;0;440057;4474018
1410;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;282000;45;1;2;Second hand / Good state;0;0;0;0;1;439890;4473184
1411;4,17989E+18;Almagro;almagro;chamberi;1473000;200;3;3;Second hand / Good state;0;1;0;0;1;440928;4475912
1412;7,69169E+17;Gaztambide;gaztambide;chamberi;760000;140;3;2;Second hand / Good state;0;0;0;0;1;439213;4476165
1413;5,01628E+18;Quintana;quintana;ciudad lineal;303000;95;2;2;Second hand / Good state;0;0;0;0;1;445478;4476610
1414;9,22337E+18;Chueca-Justicia;justicia;centro;1701000;145;3;3;Second hand / Needs reformation;0;0;0;0;1;441276;4475244
1415;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;654000;120;2;2;Second hand / Good state;0;0;0;0;0;440037;4473633
1416;2,61096E+18;Lavapiés-Embajadores;embajadores;centro;195000;70;1;1;Second hand / Good state;0;0;0;0;0;440420;4473599
1417;6,75988E+18;Los Cármenes;los carmenes;latina;101000;45;3;1;Second hand / Unknown;0;0;0;0;0;437028;4472754
1418;9,22337E+18;Numancia;numancia;puente de vallecas;119000;60;2;1;Second hand / Unknown;0;0;0;0;0;443630;4472063
1419;9,22337E+18;Trafalgar;trafalgar;chamberi;541000;95;3;1;Second hand / Needs reformation;0;0;0;0;1;440299;4476479
1420;6,00132E+18;Palos de Moguer;palos de la frontera;arganzuela;236000;55;2;1;Second hand / Good state;0;0;0;0;1;441334;4472553
1421;9,22337E+18;Portazgo;portazgo;puente de vallecas;154000;100;3;2;Second hand / Good state;0;0;0;0;1;445381;4471811
1422;3,22759E+18;Hellín;hellin;san blas - canillejas;234000;115;3;2;Second hand / Good state;0;0;0;0;1;447976;4475881
1423;8,94967E+18;San Isidro;san isidro;carabanchel;129000;60;3;1;Second hand / Needs reformation;0;0;0;0;1;438283;4471627
1424;9,22337E+18;Recoletos;recoletos;salamanca;2465000;290;4;4;Second hand / Needs reformation;0;0;0;0;1;441818;4475044
1425;5,89597E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;243000;130;2;2;Second hand / Good state;0;0;0;1;1;447134;4468592
1426;8,25424E+18;Lavapiés-Embajadores;embajadores;centro;160000;30;1;1;Second hand / Good state;0;0;0;0;1;440665;4473419
1427;2,04547E+18;Sol;sol;centro;631000;150;4;2;Second hand / Good state;0;0;0;0;1;440173;4474015
1428;5,95247E+18;Valdezarza;valdezarza;moncloa - aravaca;206000;75;3;1;Second hand / Good state;0;0;0;0;1;439064;4479520
1429;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;953000;200;4;2;Second hand / Good state;0;0;0;0;1;438806;4475635
1430;9,22337E+18;Valdeacederas;valdeacederas;tetuan;142000;75;3;1;Second hand / Needs reformation;0;0;0;0;0;440278;4480119
1431;9,22337E+18;Ibiza;ibiza;retiro;400000;80;1;1;Second hand / Good state;0;0;0;0;1;443056;4474181
1432;3,6963E+18;Valdezarza;valdezarza;moncloa - aravaca;127000;55;2;1;Second hand / Needs reformation;0;0;0;0;1;439174;4479413
1433;1,15505E+18;San Diego;san diego;puente de vallecas;89000;65;3;1;Second hand / Good state;0;0;0;0;0;443175;4470724
1434;9,22337E+18;Arapiles;arapiles;chamberi;380000;95;4;1;Second hand / Good state;0;0;0;0;1;439817;4476549
1435;9,22337E+18;Numancia;numancia;puente de vallecas;111000;65;2;1;Second hand / Good state;0;0;0;0;0;443854;4472754
1436;5,86678E+17;Palacio;palacio;centro;890000;160;3;3;Second hand / Good state;0;0;0;0;1;439743;4474122
1437;2,99342E+18;Entrevías;entrevias;puente de vallecas;85000;85;3;1;Second hand / Good state;0;0;0;0;0;442832;4470484
1438;9,22337E+18;Aluche;aluche;latina;140000;80;3;1;Second hand / Unknown;0;0;0;0;0;435177;4472058
1439;1,02098E+18;Guindalera;guindalera;salamanca;165000;45;1;1;Second hand / Needs reformation;0;0;0;0;0;442758;4476317
1440;9,22337E+18;Cuatro Caminos;cuatro caminos;tetuan;960000;225;6;2;Second hand / Good state;0;0;0;0;1;440836;4477538
1441;9,22337E+18;San Diego;san diego;puente de vallecas;96000;65;3;1;Second hand / Unknown;0;0;0;0;1;443345;4470311
1442;9,22337E+18;Simancas;simancas;san blas - canillejas;255000;95;1;2;Second hand / Unknown;0;0;1;0;0;447156;4476381
1443;3,24158E+18;Pilar;pilar;fuencarral - el pardo;163000;65;2;1;Second hand / Unknown;0;0;0;0;1;439456;4480454
1444;4,60342E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;149000;50;1;1;Second hand / Good state;0;0;0;1;1;446263;4470081
1445;8,26768E+18;Canillejas;canillejas;san blas - canillejas;156000;80;3;1;Second hand / Good state;0;0;0;0;0;448292;4477277
1446;9,22337E+18;Ibiza;ibiza;retiro;1361000;200;3;3;Second hand / Good state;0;0;0;0;1;442389;4474485
1447;8,08799E+18;Cuatro Caminos;cuatro caminos;tetuan;329000;70;2;1;Second hand / Good state;0;0;0;0;1;440783;4477697
1448;1,39714E+18;12 de Octubre-Orcasur;orcasur;usera;149000;115;3;2;Second hand / Needs reformation;0;0;0;0;1;440732;4468914
1449;9,22337E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;152000;25;1;1;Second hand / Good state;0;0;0;0;1;440685;4476660
1450;1,59E+18;Entrevías;entrevias;puente de vallecas;188000;115;3;2;Second hand / Good state;0;0;0;0;1;442914;4470532
1451;9,22337E+18;Almagro;almagro;chamberi;230000;30;1;1;Second hand / Good state;0;0;0;0;1;440987;4475834
1452;5,10391E+18;Cuzco-Castillejos;castillejos;tetuan;303000;60;1;1;Second hand / Good state;0;0;0;0;1;440926;4479210
1453;3,13455E+18;Berruguete;berruguete;tetuan;259000;130;3;2;Second hand / Good state;0;0;1;0;1;440092;4479087
1454;3,57531E+18;Acacias;acacias;arganzuela;296000;75;2;1;Second hand / Good state;0;0;0;0;1;440313;4472132
1455;1,27873E+17;Quintana;quintana;ciudad lineal;216000;105;4;2;Second hand / Needs reformation;0;0;0;0;0;445277;4476516
1456;9,22337E+18;Quintana;quintana;ciudad lineal;231000;95;4;2;Second hand / Unknown;0;0;0;0;0;445195;4476393
1457;3,09743E+17;Pacífico;pacifico;retiro;168000;45;1;1;Second hand / Good state;0;0;1;0;0;442728;4472584
1458;7,53337E+18;Lavapiés-Embajadores;embajadores;centro;625000;205;7;2;Second hand / Good state;0;0;0;0;0;440222;4473652
1459;9,22337E+18;Goya;goya;salamanca;1281000;285;4;4;Second hand / Needs reformation;0;0;0;0;1;442527;4475172
1460;9,22337E+18;Entrevías;entrevias;puente de vallecas;98000;50;2;1;Second hand / Good state;0;0;0;0;0;443002;4470242
1461;9,22337E+18;San Fermín;san fermin;usera;120000;80;3;1;Second hand / Good state;0;0;0;0;0;441298;4469370
1462;9,22337E+18;San Juan Bautista;san juan bautista;ciudad lineal;834000;145;3;2;Second hand / Unknown;0;0;0;1;1;444922;4477933
1463;7,81775E+17;Malasaña-Universidad;universidad;centro;188000;55;1;1;Second hand / Good state;0;0;0;0;1;440015;4475002
1464;9,22337E+18;Abrantes;abrantes;carabanchel;200000;135;4;1;Second hand / Unknown;0;0;0;0;0;438068;4470343
1465;9,22337E+18;Ventilla-Almenara;almenara;tetuan;363000;155;3;2;Second hand / Good state;0;1;1;0;1;440959;4479803
1466;9,22337E+18;Gaztambide;gaztambide;chamberi;163000;25;1;1;Second hand / Good state;0;1;0;0;1;439668;4475931
1467;9,22337E+18;Rejas;rejas;san blas - canillejas;446000;145;4;2;Second hand / Good state;0;0;0;0;1;448881;4477844
1468;3,61195E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;175000;55;1;1;Second hand / Good state;0;0;0;0;1;445399;4476014
1469;9,22337E+18;Lucero;lucero;latina;106000;65;2;1;Second hand / Needs reformation;0;0;0;0;0;436402;4472753
1470;2,57538E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;231000;110;3;2;Second hand / Good state;0;0;0;0;1;446602;4469929
1471;8,23511E+18;Marroquina;marroquina;moratalaz;167000;65;2;1;Second hand / Good state;0;0;0;0;1;444864;4473484
1472;9,22337E+18;Recoletos;recoletos;salamanca;503000;70;2;2;Second hand / Good state;0;0;0;0;1;441936;4475421
1473;9,22337E+18;San Diego;san diego;puente de vallecas;151000;60;2;1;Second hand / Good state;0;0;0;0;1;443006;4471209
1474;7,33373E+18;Ibiza;ibiza;retiro;425000;95;2;1;Second hand / Unknown;0;0;0;0;1;443007;4474291
1475;9,22337E+18;Lucero;lucero;latina;168000;80;2;1;Second hand / Good state;0;0;0;0;1;435907;4473101
1476;9,22337E+18;Opañel;opanel;carabanchel;154000;65;2;1;Second hand / Good state;0;0;0;0;0;439143;4471990
1477;4,15869E+18;Pradolongo;pradolongo;usera;167000;75;2;1;New development;0;0;0;0;1;439859;4470550
1478;9,22337E+18;Goya;goya;salamanca;886000;195;4;3;Second hand / Good state;0;0;0;0;1;443050;4475496
1479;2,26427E+18;Sol;sol;centro;380000;65;1;1;Second hand / Good state;0;1;0;0;1;440369;4474400
1480;9,22337E+18;Quintana;quintana;ciudad lineal;96000;45;2;1;Second hand / Good state;0;0;0;0;0;445250;4476672
1481;9,22337E+18;Cuzco-Castillejos;castillejos;tetuan;343000;85;1;1;Second hand / Needs reformation;0;0;0;1;1;441106;4478927
1482;6,6407E+18;Pilar;pilar;fuencarral - el pardo;216000;70;2;1;Second hand / Needs reformation;0;0;0;0;1;439409;4481057
1483;9,22337E+18;Comillas;comillas;carabanchel;101000;40;1;1;Second hand / Good state;0;0;0;0;0;439551;4471556
1484;8,21253E+18;San Diego;san diego;puente de vallecas;132000;75;2;1;Second hand / Good state;0;0;0;0;0;443385;4470416
1485;5,79488E+18;Valdebernardo - Valderribas;valdebernardo;vicalvaro;124000;60;2;1;Second hand / Good state;0;0;0;0;1;446944;4471804
1486;9,22337E+18;Lista;lista;salamanca;335000;70;2;1;Second hand / Good state;0;0;0;0;1;442611;4476359
1487;9,22337E+18;Lista;lista;salamanca;476000;75;2;1;Second hand / Good state;0;0;0;0;1;442763;4476084
1488;9,22337E+18;Numancia;numancia;puente de vallecas;97000;50;2;1;Second hand / Needs reformation;0;0;0;0;0;444011;4471673
1489;8,24874E+18;Lista;lista;salamanca;1140000;250;3;4;Second hand / Needs reformation;0;0;0;0;1;442973;4475666
1490;9,22337E+18;Prosperidad;prosperidad;chamartin;384000;95;4;3;Second hand / Good state;0;0;0;0;1;442605;4476658
1491;2,77029E+18;Recoletos;recoletos;salamanca;914000;105;2;2;New development;0;0;0;0;1;442010;4474901
1492;4,6716E+18;Alameda de Osuna;alameda de osuna;barajas;589000;155;3;2;Second hand / Good state;0;0;0;1;1;450201;4478292
1493;9,22337E+18;Virgen del Cortijo - Manoteras;valdefuentes;hortaleza;293000;115;3;2;Second hand / Good state;0;0;0;0;1;443992;4482225
1494;5,7395E+18;Ventas;ventas;ciudad lineal;232000;50;1;1;New development;0;0;0;1;1;444259;4475800
1495;6,29392E+18;Ciudad Universitaria;ciudad universitaria;moncloa - aravaca;766000;210;5;4;Second hand / Needs reformation;0;0;0;1;1;438237;4480152
1496;9,22337E+18;Valdeacederas;valdeacederas;tetuan;177000;70;2;1;Second hand / Needs reformation;0;0;0;0;0;440972;4479659
1497;9,22337E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;255000;35;1;1;Second hand / Good state;0;0;0;0;1;440594;4477417
1498;7,7489E+18;Moscardó;moscardo;usera;292000;85;3;2;Second hand / Good state;0;0;0;0;1;440520;4471187
1499;9,22337E+18;Guindalera;guindalera;salamanca;334000;90;2;1;Second hand / Needs reformation;0;0;0;0;1;443829;4476534
1500;9,22337E+18;San Diego;san diego;puente de vallecas;87000;60;2;1;Second hand / Needs reformation;0;0;0;0;0;443657;4471687
1501;4,79641E+18;Sol;sol;centro;461000;80;1;1;Second hand / Good state;0;0;0;0;0;440275;4474294
1502;5,56774E+18;Cuatro Caminos;cuatro caminos;tetuan;431000;105;1;1;New development;0;1;0;0;1;440605;4477926
1503;2,33967E+18;San Isidro;san isidro;carabanchel;168000;60;0;1;Second hand / Good state;1;0;0;0;1;438357;4471711
1504;2,9527E+18;Canillejas;canillejas;san blas - canillejas;126000;45;2;1;Second hand / Good state;0;0;0;0;0;448315;4477691
1505;9,22337E+18;Buena Vista;buenavista;carabanchel;133000;80;3;1;Second hand / Good state;0;0;0;0;0;435507;4468954
1506;9,22337E+18;Palacio;palacio;centro;546000;160;3;3;Second hand / Needs reformation;0;0;0;0;1;439490;4473500
1507;3,71373E+18;Lavapiés-Embajadores;embajadores;centro;105000;25;1;1;Second hand / Needs reformation;0;0;0;0;0;440416;4473293
1508;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;225000;40;1;1;Second hand / Unknown;0;0;0;0;0;440306;4473627
1509;9,22337E+18;Puerta del Ángel;puerta del angel;latina;163000;75;3;1;Second hand / Needs reformation;0;0;0;0;1;438258;4473525
1510;2,27039E+17;Goya;goya;salamanca;178000;35;2;1;Second hand / Needs reformation;0;0;0;0;1;442766;4475486
1511;2,04486E+18;Malasaña-Universidad;universidad;centro;460000;60;1;1;Second hand / Good state;0;0;0;0;1;440501;4474989
1512;9,22337E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;177000;70;2;1;Second hand / Good state;0;0;0;0;0;445730;4475810
1513;9,22337E+18;Malasaña-Universidad;universidad;centro;342000;55;2;1;Second hand / Good state;0;0;0;0;0;440471;4475295
1514;9,22337E+18;San Pascual;san pascual;ciudad lineal;343000;85;2;2;Second hand / Needs reformation;0;0;0;1;1;444297;4476935
1515;9,22337E+18;Vinateros;vinateros;moratalaz;197000;75;3;1;Second hand / Unknown;0;0;0;0;0;445526;4473099
1516;9,22337E+18;Arcos;arcos;san blas - canillejas;93000;50;3;1;Second hand / Good state;0;0;0;0;0;447273;4474929
1517;9,22337E+18;Recoletos;recoletos;salamanca;1787000;185;3;2;Second hand / Good state;0;0;0;0;1;441983;4475319
1518;8,29682E+18;Vista Alegre;vista alegre;carabanchel;295000;120;3;2;Second hand / Good state;0;0;0;0;1;436930;4471058
1519;4,57403E+18;Ventas;ventas;ciudad lineal;272000;80;3;1;Second hand / Good state;0;0;0;0;0;444984;4475654
1520;2,84769E+18;Huertas-Cortes;cortes;centro;836000;160;2;2;Second hand / Good state;0;0;1;0;0;440787;4473889
1521;9,22337E+18;Vista Alegre;vista alegre;carabanchel;298000;130;3;1;Second hand / Good state;0;0;0;0;1;437130;4470804
1522;9,22337E+18;Berruguete;berruguete;tetuan;139000;70;3;2;Second hand / Good state;0;0;0;0;1;440627;4478990
1523;7,83749E+18;San Fermín;san fermin;usera;81000;70;2;1;Second hand / Good state;0;0;0;0;1;441742;4468895
1524;9,22337E+18;Goya;goya;salamanca;505000;100;3;2;Second hand / Good state;0;0;0;0;1;442894;4474968
1525;1,60434E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;565000;90;2;1;Second hand / Needs reformation;0;0;0;0;1;441961;4478215
1526;9,22337E+18;Sol;sol;centro;1642000;285;3;4;Second hand / Good state;0;0;0;0;1;440050;4474198
1527;7,67195E+18;Apóstol Santiago;apostol santiago;hortaleza;160000;75;3;1;Second hand / Good state;0;0;0;0;1;443796;4480591
1528;9,22337E+18;Arapiles;arapiles;chamberi;1472000;195;4;4;Second hand / Good state;0;0;0;0;1;440171;4475706
1529;7,26539E+18;Aluche;aluche;latina;366000;135;4;2;Second hand / Good state;0;0;0;0;1;435939;4471759
1530;3,55477E+18;Arapiles;arapiles;chamberi;331000;60;2;1;Second hand / Needs reformation;0;0;0;0;1;439936;4476569
1531;3,05581E+18;Ciudad Jardín;ciudad jardin;chamartin;380000;75;1;1;Second hand / Good state;0;0;0;1;1;443297;4477745
1532;9,05561E+18;Salvador;el salvador;san blas - canillejas;292000;85;2;1;Second hand / Good state;0;0;0;0;1;446208;4476721
1533;4,74875E+18;Acacias;acacias;arganzuela;195000;30;1;1;Second hand / Good state;0;0;0;0;0;440341;4472390
1534;4,00305E+18;San Juan Bautista;san juan bautista;ciudad lineal;915000;220;5;5;Second hand / Good state;0;0;0;1;1;444584;4478152
1535;9,22337E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;203000;90;3;2;New development;0;0;0;1;1;446877;4469455
1536;1,83404E+18;San Isidro;san isidro;carabanchel;131000;60;3;1;Second hand / Good state;0;0;0;0;0;437279;4471531
1537;5,95079E+18;Chueca-Justicia;justicia;centro;196000;40;2;1;Second hand / Needs reformation;0;0;0;0;1;440723;4474988
1538;9,22337E+18;Portazgo;portazgo;puente de vallecas;124000;85;2;1;Second hand / Needs reformation;0;0;0;0;1;445189;4470820
1539;9,22337E+18;Malasaña-Universidad;universidad;centro;200000;40;2;1;Second hand / Good state;0;0;0;0;0;440191;4475202
1540;7,35732E+18;Prosperidad;prosperidad;chamartin;451000;105;2;2;Second hand / Good state;0;1;0;0;1;443162;4477047
1541;5,79297E+18;Los Ángeles;angeles;villaverde;240000;100;3;2;Second hand / Unknown;0;0;0;0;0;440485;4467134
1542;8,09838E+18;Palacio;palacio;centro;382000;55;1;1;Second hand / Good state;0;0;0;0;1;439655;4474909
1543;9,22337E+18;San Isidro;san isidro;carabanchel;177000;75;2;2;Second hand / Good state;0;0;0;0;1;438971;4471990
1544;3,94902E+17;Bellas Vistas;bellas vistas;tetuan;183000;40;1;1;Second hand / Good state;0;0;0;0;1;440038;4477832
1545;7,04478E+18;Prosperidad;prosperidad;chamartin;429000;105;4;2;Second hand / Good state;0;0;0;0;1;443375;4477449
1546;6,93491E+18;Aravaca;aravaca;moncloa - aravaca;642000;175;4;3;Second hand / Good state;0;0;0;1;1;433955;4477758
1547;6,52373E+18;Trafalgar;trafalgar;chamberi;976000;220;5;3;Second hand / Needs reformation;0;0;0;0;1;440265;4475926
1548;3,86152E+18;Prosperidad;prosperidad;chamartin;381000;90;4;2;Second hand / Good state;0;0;0;0;1;442563;4476600
1549;9,22337E+18;Pilar;pilar;fuencarral - el pardo;252000;75;3;1;Second hand / Good state;0;0;0;0;1;440248;4481061
